tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
511145	944753	GO:0032991	IDA	part_of	protein-containing complex	9103205	Component
511145	944753	GO:0042026	IBA	involved_in	protein refolding	21873635	Process
511145	944753	GO:0042026	IDA	acts_upstream_of_or_within	protein refolding	7559385	Process
511145	944753	GO:0045892	IEA	involved_in	negative regulation of transcription, DNA-templated	-	Process
511145	944753	GO:0046872	IEA	enables	metal ion binding	-	Function
511145	944753	GO:0051082	IBA	enables	unfolded protein binding	21873635	Function
511145	944753	GO:0051082	IDA	enables	unfolded protein binding	7559385|9103205	Function
511145	944753	GO:0051082	IEA	enables	unfolded protein binding	-	Function
511145	944753	GO:0051085	IBA	involved_in	chaperone cofactor-dependent protein refolding	21873635	Process
511145	944753	GO:0051085	IDA	acts_upstream_of_or_within	chaperone cofactor-dependent protein refolding	7900997	Process
511145	944753	GO:0051085	IDA	involved_in	chaperone cofactor-dependent protein refolding	9103205	Process
511145	944753	GO:0051087	IPI	enables	chaperone binding	9103205	Function
511145	944753	GO:0065003	IDA	involved_in	protein-containing complex assembly	9103205	Process
511145	944754	GO:0003677	IEA	enables	DNA binding	-	Function
511145	944754	GO:0004803	IEA	enables	transposase activity	-	Function
511145	944754	GO:0006310	IEA	involved_in	DNA recombination	-	Process
511145	944754	GO:0006313	IEA	involved_in	transposition, DNA-mediated	-	Process
511145	944754	GO:0032196	IEA	involved_in	transposition	-	Process
511145	944756	GO:0005886	IEA	located_in	plasma membrane	-	Component
511145	944756	GO:0005887	RCA	located_in	integral component of plasma membrane	27510400	Component
511145	944756	GO:0016020	IEA	located_in	membrane	-	Component
511145	944756	GO:0016021	IEA	located_in	integral component of membrane	-	Component
511145	944757	GO:0001216	IDA	enables	DNA-binding transcription activator activity	9312050	Function
511145	944757	GO:0003677	IEA	enables	DNA binding	-	Function
511145	944757	GO:0003700	IBA	enables	DNA-binding transcription factor activity	21873635	Function
511145	944757	GO:0003700	IEA	enables	DNA-binding transcription factor activity	-	Function
511145	944757	GO:0005737	IEA	located_in	cytoplasm	-	Component
511145	944757	GO:0006355	IEA	involved_in	regulation of transcription, DNA-templated	-	Process
511145	944757	GO:2000142	IBA	involved_in	regulation of DNA-templated transcription, initiation	21873635	Process
511145	944757	GO:2000144	IMP	acts_upstream_of_or_within	positive regulation of DNA-templated transcription, initiation	1316901	Process
511145	944758	GO:0005886	IDA	located_in	plasma membrane	15919996	Component
511145	944758	GO:0005886	IEA	located_in	plasma membrane	-	Component
511145	944758	GO:0005887	IBA	is_active_in	integral component of plasma membrane	21873635	Component
511145	944758	GO:0005887	IDA	located_in	integral component of plasma membrane	8943289	Component
511145	944758	GO:0005887	ISM	located_in	integral component of plasma membrane	2839489	Component
511145	944758	GO:0006811	IEA	involved_in	ion transport	-	Process
511145	944758	GO:0006814	IEA	involved_in	sodium ion transport	-	Process
511145	944758	GO:0006885	IEA	involved_in	regulation of pH	-	Process
511145	944758	GO:0009651	IMP	acts_upstream_of_or_within	response to salt stress	2555351	Process
511145	944758	GO:0010446	IDA	acts_upstream_of_or_within	response to alkaline pH	1645730	Process
511145	944758	GO:0010446	IMP	acts_upstream_of_or_within	response to alkaline pH	2555351	Process
511145	944758	GO:0015081	IEA	enables	sodium ion transmembrane transporter activity	-	Function
511145	944758	GO:0015297	IEA	enables	antiporter activity	-	Function
511145	944758	GO:0015385	IBA	enables	sodium:proton antiporter activity	21873635	Function
511145	944758	GO:0015385	IDA	enables	sodium:proton antiporter activity	1645730|2839489	Function
511145	944758	GO:0016020	IEA	located_in	membrane	-	Component
511145	944758	GO:0016021	IEA	located_in	integral component of membrane	-	Component
511145	944758	GO:0051453	TAS	acts_upstream_of_or_within	regulation of intracellular pH	21464825	Process
511145	944758	GO:1901612	IDA	enables	cardiolipin binding	28077870	Function
511145	944759	GO:0000028	IDA	involved_in	ribosomal small subunit assembly	3297162	Process
511145	944759	GO:0003723	IEA	enables	RNA binding	-	Function
511145	944759	GO:0003735	IDA	enables	structural constituent of ribosome	2461734|3297162	Function
511145	944759	GO:0003735	IEA	enables	structural constituent of ribosome	-	Function
511145	944759	GO:0005829	IBA	is_active_in	cytosol	21873635	Component
511145	944759	GO:0005829	IDA	located_in	cytosol	18304323	Component
511145	944759	GO:0005840	IEA	located_in	ribosome	-	Component
511145	944759	GO:0006412	IEA	involved_in	translation	-	Process
511145	944759	GO:0008073	IDA	enables	ornithine decarboxylase inhibitor activity	6392292	Function
511145	944759	GO:0015935	IBA	part_of	small ribosomal subunit	21873635	Component
511145	944759	GO:0019843	IEA	enables	rRNA binding	-	Function
511145	944759	GO:0022627	IDA	part_of	cytosolic small ribosomal subunit	3297162|4587209|4942549	Component
511145	944759	GO:0043086	IEA	involved_in	negative regulation of catalytic activity	-	Process
511145	944759	GO:0070181	IBA	enables	small ribosomal subunit rRNA binding	21873635	Function
511145	944759	GO:0070181	IDA	enables	small ribosomal subunit rRNA binding	386275	Function
511145	944760	GO:0000166	IEA	enables	nucleotide binding	-	Function
511145	944760	GO:0005515	IPI	enables	protein binding	12372836	Function
511145	944760	GO:0005524	IEA	enables	ATP binding	-	Function
511145	944760	GO:0005829	IDA	located_in	cytosol	18304323	Component
511145	944760	GO:0006777	IEA	involved_in	Mo-molybdopterin cofactor biosynthetic process	-	Process
511145	944760	GO:0016740	IEA	enables	transferase activity	-	Function
511145	944760	GO:0032324	IDA	acts_upstream_of_or_within	molybdopterin cofactor biosynthetic process	15632135	Process
511145	944760	GO:0032324	IMP	acts_upstream_of_or_within	molybdopterin cofactor biosynthetic process	10636880	Process
511145	944760	GO:0042802	IPI	enables	identical protein binding	10636880	Function
511145	944760	GO:0061598	IDA	enables	molybdopterin adenylyltransferase activity	15632135	Function
511145	944760	GO:0061598	IEA	enables	molybdopterin adenylyltransferase activity	-	Function
511145	944761	GO:0000049	IEA	enables	tRNA binding	-	Function
511145	944761	GO:0000166	IEA	enables	nucleotide binding	-	Function
511145	944761	GO:0002161	IEA	enables	aminoacyl-tRNA editing activity	-	Function
511145	944761	GO:0004812	IEA	enables	aminoacyl-tRNA ligase activity	-	Function
511145	944761	GO:0004822	IBA	enables	isoleucine-tRNA ligase activity	21873635	Function
511145	944761	GO:0004822	IDA	enables	isoleucine-tRNA ligase activity	764868|4581276	Function
511145	944761	GO:0004822	IEA	enables	isoleucine-tRNA ligase activity	-	Function
511145	944761	GO:0005515	IPI	enables	protein binding	15690043|24561554	Function
511145	944761	GO:0005524	IEA	enables	ATP binding	-	Function
511145	944761	GO:0005737	IEA	located_in	cytoplasm	-	Component
511145	944761	GO:0005829	IBA	is_active_in	cytosol	21873635	Component
511145	944761	GO:0005829	IDA	located_in	cytosol	18304323	Component
511145	944761	GO:0006412	IEA	involved_in	translation	-	Process
511145	944761	GO:0006418	IEA	involved_in	tRNA aminoacylation for protein translation	-	Process
511145	944761	GO:0006428	IBA	involved_in	isoleucyl-tRNA aminoacylation	21873635	Process
511145	944761	GO:0006428	IDA	acts_upstream_of_or_within	isoleucyl-tRNA aminoacylation	764868	Process
511145	944761	GO:0006428	IEA	involved_in	isoleucyl-tRNA aminoacylation	-	Process
511145	944761	GO:0008270	IDA	enables	zinc ion binding	8286369	Function
511145	944761	GO:0008270	IEA	enables	zinc ion binding	-	Function
511145	944761	GO:0016874	IEA	enables	ligase activity	-	Function
511145	944761	GO:0046677	IEA	involved_in	response to antibiotic	-	Process
511145	944761	GO:0046872	IEA	enables	metal ion binding	-	Function
511145	944761	GO:0106074	IEA	involved_in	aminoacyl-tRNA metabolism involved in translational fidelity	-	Process
511145	944762	GO:0005737	IEA	located_in	cytoplasm	-	Component
511145	944762	GO:0005829	HDA	located_in	cytosol	16858726	Component
511145	944762	GO:0005829	IBA	is_active_in	cytosol	21873635	Component
511145	944762	GO:0005829	IDA	located_in	cytosol	18304323	Component
511145	944762	GO:0008652	IDA	acts_upstream_of_or_within	cellular amino acid biosynthetic process	4151489	Process
511145	944762	GO:0008652	IEA	involved_in	cellular amino acid biosynthetic process	-	Process
511145	944762	GO:0008839	IBA	enables	4-hydroxy-tetrahydrodipicolinate reductase	21873635	Function
511145	944762	GO:0008839	IDA	enables	4-hydroxy-tetrahydrodipicolinate reductase	7893644|20503968	Function
511145	944762	GO:0008839	IEA	enables	4-hydroxy-tetrahydrodipicolinate reductase	-	Function
511145	944762	GO:0009085	IEA	involved_in	lysine biosynthetic process	-	Process
511145	944762	GO:0009089	IEA	involved_in	lysine biosynthetic process via diaminopimelate	-	Process
511145	944762	GO:0016491	IEA	enables	oxidoreductase activity	-	Function
511145	944762	GO:0016726	IEA	enables	oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	-	Function
511145	944762	GO:0019877	IBA	involved_in	diaminopimelate biosynthetic process	21873635	Process
511145	944762	GO:0019877	IDA	acts_upstream_of_or_within	diaminopimelate biosynthetic process	4151489	Process
511145	944762	GO:0019877	IEA	involved_in	diaminopimelate biosynthetic process	-	Process
511145	944762	GO:0019877	IMP	acts_upstream_of_or_within	diaminopimelate biosynthetic process	4926684	Process
511145	944762	GO:0042802	IDA	enables	identical protein binding	7893644	Function
511145	944762	GO:0050661	IEA	enables	NADP binding	-	Function
511145	944762	GO:0051287	IEA	enables	NAD binding	-	Function
511145	944764	GO:0005829	IDA	located_in	cytosol	18304323	Component
511145	944765	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
511145	944765	GO:0005886	IDA	located_in	plasma membrane	12163501|15919996	Component
511145	944765	GO:0005886	IEA	located_in	plasma membrane	-	Component
511145	944765	GO:0006810	IBA	involved_in	transport	21873635	Process
511145	944765	GO:0009437	IEA	involved_in	carnitine metabolic process	-	Process
511145	944765	GO:0015226	IDA	enables	carnitine transmembrane transporter activity	12163501	Function
511145	944765	GO:0015297	IEA	enables	antiporter activity	-	Function
511145	944765	GO:0015879	IDA	acts_upstream_of_or_within	carnitine transport	12163501	Process
511145	944765	GO:0016020	IEA	located_in	membrane	-	Component
511145	944765	GO:0016021	IBA	is_active_in	integral component of membrane	21873635	Component
511145	944765	GO:0016021	IEA	located_in	integral component of membrane	-	Component
511145	944765	GO:0016021	ISS	located_in	integral component of membrane	7815937	Component
511145	944765	GO:0022857	IBA	enables	transmembrane transporter activity	21873635	Function
511145	944765	GO:0022857	IEA	enables	transmembrane transporter activity	-	Function
511145	944765	GO:0044667	IEA	enables	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	-	Function
511145	944765	GO:0055085	IEA	involved_in	transmembrane transport	-	Process
511145	944765	GO:0071705	IEA	involved_in	nitrogen compound transport	-	Process
511145	944765	GO:1900749	IEA	involved_in	(R)-carnitine transport	-	Process
511145	944765	GO:1900751	IEA	involved_in	4-(trimethylammonio)butanoate transport	-	Process
511145	944765	GO:1902270	IEA	involved_in	(R)-carnitine transmembrane transport	-	Process
511145	944765	GO:1902603	IEA	involved_in	carnitine transmembrane transport	-	Process
511145	944766	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
511145	944766	GO:0005886	IDA	located_in	plasma membrane	15919996	Component
511145	944766	GO:0005886	IEA	located_in	plasma membrane	-	Component
511145	944766	GO:0006979	IMP	acts_upstream_of_or_within	response to oxidative stress	24580753	Process
511145	944766	GO:0016020	IEA	located_in	membrane	-	Component
511145	944766	GO:0016021	IBA	is_active_in	integral component of membrane	21873635	Component
511145	944766	GO:0016021	IEA	located_in	integral component of membrane	-	Component
511145	944766	GO:0022857	IEA	enables	transmembrane transporter activity	-	Function
511145	944766	GO:0055085	IEA	involved_in	transmembrane transport	-	Process
511145	944767	GO:0003955	IBA	enables	NAD(P)H dehydrogenase (quinone) activity	21873635	Function
511145	944767	GO:0003955	IDA	enables	NAD(P)H dehydrogenase (quinone) activity	21742892	Function
511145	944767	GO:0003955	IEA	enables	NAD(P)H dehydrogenase (quinone) activity	-	Function
511145	944767	GO:0005515	IPI	enables	protein binding	19523906	Function
511145	944767	GO:0005886	IEA	located_in	plasma membrane	-	Component
511145	944767	GO:0006813	IEA	involved_in	potassium ion transport	-	Process
511145	944767	GO:0008753	IEA	enables	NADPH dehydrogenase (quinone) activity	-	Function
511145	944767	GO:0009055	IBA	enables	electron transfer activity	21873635	Function
511145	944767	GO:0009055	IMP	enables	electron transfer activity	17679694	Function
511145	944767	GO:0010181	IBA	enables	FMN binding	21873635	Function
511145	944767	GO:0010181	IDA	enables	FMN binding	21742892	Function
511145	944767	GO:0010181	IEA	enables	FMN binding	-	Function
511145	944767	GO:0016020	IEA	located_in	membrane	-	Component
511145	944767	GO:0016491	IEA	enables	oxidoreductase activity	-	Function
511145	944767	GO:0022900	IEA	involved_in	electron transport chain	-	Process
511145	944767	GO:0032414	IBA	involved_in	positive regulation of ion transmembrane transporter activity	21873635	Process
511145	944767	GO:0032414	IDA	acts_upstream_of_or_within	positive regulation of ion transmembrane transporter activity	21742892	Process
511145	944767	GO:0032414	IEA	involved_in	positive regulation of ion transmembrane transporter activity	-	Process
511145	944767	GO:0032414	IGI	acts_upstream_of_or_within	positive regulation of ion transmembrane transporter activity	11053405	Process
511145	944767	GO:0050136	IEA	enables	NADH dehydrogenase (quinone) activity	-	Function
511145	944767	GO:1901381	IEA	involved_in	positive regulation of potassium ion transmembrane transport	-	Process
511145	944768	GO:0003824	IEA	enables	catalytic activity	-	Function
511145	944768	GO:0005737	IBA	is_active_in	cytoplasm	21873635	Component
511145	944768	GO:0005737	IDA	located_in	cytoplasm	9492273	Component
511145	944768	GO:0008684	IBA	enables	2-oxopent-4-enoate hydratase activity	21873635	Function
511145	944768	GO:0008684	IDA	enables	2-oxopent-4-enoate hydratase activity	9492273	Function
511145	944768	GO:0008684	IEA	enables	2-oxopent-4-enoate hydratase activity	-	Function
511145	944768	GO:0016829	IEA	enables	lyase activity	-	Function
511145	944768	GO:0019380	IEA	involved_in	3-phenylpropionate catabolic process	-	Process
511145	944768	GO:0019439	IEA	involved_in	aromatic compound catabolic process	-	Process
511145	944768	GO:0019439	NAS	acts_upstream_of_or_within	aromatic compound catabolic process	9098055	Process
511145	944768	GO:0030145	IDA	enables	manganese ion binding	9492273	Function
511145	944768	GO:0030145	IEA	enables	manganese ion binding	-	Function
511145	944768	GO:0042802	IDA	enables	identical protein binding	20053352	Function
511145	944769	GO:0005515	IPI	enables	protein binding	15690043	Function
511145	944769	GO:0016491	IEA	enables	oxidoreductase activity	-	Function
511145	944769	GO:0019521	IEA	involved_in	D-gluconate metabolic process	-	Process
511145	944769	GO:0046183	IEA	involved_in	L-idonate catabolic process	-	Process
511145	944769	GO:0046183	IMP	acts_upstream_of_or_within	L-idonate catabolic process	9658018	Process
511145	944769	GO:0046872	IEA	enables	metal ion binding	-	Function
511145	944769	GO:0050572	IDA	enables	L-idonate 5-dehydrogenase activity	9658018	Function
511145	944769	GO:0050572	IEA	enables	L-idonate 5-dehydrogenase activity	-	Function
511145	944769	GO:0102198	IEA	enables	L-idonate 5-dehydrogenase activity (NAD-dependent)	-	Function
511145	944770	GO:0005737	IBA	is_active_in	cytoplasm	21873635	Component
511145	944770	GO:0008796	IMP	enables	bis(5'-nucleosyl)-tetraphosphatase activity	2995325	Function
511145	944770	GO:0008803	IBA	enables	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	21873635	Function
511145	944770	GO:0008803	IDA	enables	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	2986688|6317672	Function
511145	944770	GO:0008803	IEA	enables	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	-	Function
511145	944770	GO:0010165	IMP	acts_upstream_of_or_within	response to X-ray	27718375	Process
511145	944770	GO:0015949	IMP	acts_upstream_of_or_within	nucleobase-containing small molecule interconversion	2995325	Process
511145	944770	GO:0016787	IEA	enables	hydrolase activity	-	Function
511145	944770	GO:0016791	IBA	enables	phosphatase activity	21873635	Function
511145	944770	GO:0110154	IBA	involved_in	RNA decapping	21873635	Process
511145	944770	GO:0110154	IDA	acts_upstream_of_or_within	RNA decapping	31178354	Process
511145	944770	GO:0110154	IMP	acts_upstream_of_or_within	RNA decapping	31178354	Process
511145	944772	GO:0070987	IBA	involved_in	error-free translesion synthesis	21873635	Process
511145	944773	GO:0000166	IEA	enables	nucleotide binding	-	Function
511145	944773	GO:0005515	IPI	enables	protein binding	19523906	Function
511145	944773	GO:0005886	IDA	located_in	plasma membrane	15919996	Component
511145	944773	GO:0005886	IEA	located_in	plasma membrane	-	Component
511145	944773	GO:0005887	EXP	located_in	integral component of plasma membrane	19523906	Component
511145	944773	GO:0005887	IBA	is_active_in	integral component of plasma membrane	21873635	Component
511145	944773	GO:0005887	IDA	located_in	integral component of plasma membrane	2046548	Component
511145	944773	GO:0005887	IEA	located_in	integral component of plasma membrane	-	Component
511145	944773	GO:0005887	ISM	located_in	integral component of plasma membrane	2046548	Component
511145	944773	GO:0006811	IEA	involved_in	ion transport	-	Process
511145	944773	GO:0006812	IEA	involved_in	cation transport	-	Process
511145	944773	GO:0006813	IDA	acts_upstream_of_or_within	potassium ion transport	8594323|10632882	Process
511145	944773	GO:0006813	IEA	involved_in	potassium ion transport	-	Process
511145	944773	GO:0006813	IGI	acts_upstream_of_or_within	potassium ion transport	3301813	Process
511145	944773	GO:0006885	IDA	acts_upstream_of_or_within	regulation of pH	8594323|10632882	Process
511145	944773	GO:0008324	IEA	enables	cation transmembrane transporter activity	-	Function
511145	944773	GO:0009636	IMP	acts_upstream_of_or_within	response to toxic substance	2192231	Process
511145	944773	GO:0015079	IEA	enables	potassium ion transmembrane transporter activity	-	Function
511145	944773	GO:0015297	IEA	enables	antiporter activity	-	Function
511145	944773	GO:0015299	IEA	enables	solute:proton antiporter activity	-	Function
511145	944773	GO:0015503	IEA	enables	glutathione-regulated potassium exporter activity	-	Function
511145	944773	GO:0015503	IMP	enables	glutathione-regulated potassium exporter activity	2192231	Function
511145	944773	GO:0015643	IDA	enables	toxic substance binding	21041667	Function
511145	944773	GO:0015643	IEA	enables	toxic substance binding	-	Function
511145	944773	GO:0016020	IBA	is_active_in	membrane	21873635	Component
511145	944773	GO:0016020	IDA	located_in	membrane	8019602	Component
511145	944773	GO:0016020	IEA	located_in	membrane	-	Component
511145	944773	GO:0016021	IEA	located_in	integral component of membrane	-	Component
511145	944773	GO:0019899	IEA	enables	enzyme binding	-	Function
511145	944773	GO:0019899	IMP	enables	enzyme binding	11053405	Function
511145	944773	GO:0051595	IEA	involved_in	response to methylglyoxal	-	Process
511145	944773	GO:0051595	IMP	acts_upstream_of_or_within	response to methylglyoxal	8594323	Process
