tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
4896	2538699	GO:0090110	IBA	involved_in	COPII-coated vesicle cargo loading	21873635	Process
4896	2538700	GO:0000977	IBA	enables	RNA polymerase II transcription regulatory region sequence-specific DNA binding	21873635	Function
4896	2538700	GO:0001139	IBA	enables	RNA polymerase II complex recruiting activity	21873635	Function
4896	2538700	GO:0003711	ISS	enables	transcription elongation factor activity	-	Function
4896	2538700	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538700	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
4896	2538700	GO:0006351	IBA	involved_in	DNA-templated transcription	21873635	Process
4896	2538700	GO:0006362	IBA	involved_in	transcription elongation by RNA polymerase I	21873635	Process
4896	2538700	GO:0006368	IBA	involved_in	transcription elongation by RNA polymerase II promoter	21873635	Process
4896	2538700	GO:0031440	IBA	involved_in	regulation of mRNA 3'-end processing	21873635	Process
4896	2538700	GO:0031564	IBA	involved_in	transcription antitermination	21873635	Process
4896	2538700	GO:0034244	ISS	involved_in	negative regulation of transcription elongation by RNA polymerase II	-	Process
4896	2538701	GO:0000118	IBA	part_of	histone deacetylase complex	21873635	Component
4896	2538701	GO:0000122	ISO	involved_in	negative regulation of transcription by RNA polymerase II	-	Process
4896	2538701	GO:0003714	IBA	enables	transcription corepressor activity	21873635	Function
4896	2538701	GO:0003714	IC	contributes_to	transcription corepressor activity	-	Function
4896	2538701	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538701	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538701	GO:0006357	IBA	involved_in	regulation of transcription by RNA polymerase II	21873635	Process
4896	2538701	GO:0016575	IBA	involved_in	histone deacetylation	21873635	Process
4896	2538701	GO:0034967	IBA	part_of	Set3 complex	21873635	Component
4896	2538701	GO:0034967	IDA	part_of	Set3 complex	19040720	Component
4896	2538701	GO:0045814	IC	involved_in	negative regulation of gene expression, epigenetic	-	Process
4896	2538701	GO:0070210	IDA	part_of	Rpd3L-Expanded complex	19040720	Component
4896	2538703	GO:0000055	ISO	involved_in	ribosomal large subunit export from nucleus	-	Process
4896	2538703	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538703	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538703	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
4896	2538703	GO:0005635	HDA	is_active_in	nuclear envelope	16823372	Component
4896	2538703	GO:0005737	ISO	is_active_in	cytoplasm	-	Component
4896	2538703	GO:0006611	ISO	involved_in	protein export from nucleus	-	Process
4896	2538704	GO:0003729	IBA	enables	mRNA binding	21873635	Function
4896	2538704	GO:0005737	HDA	is_active_in	cytoplasm	16823372	Component
4896	2538704	GO:0061013	ISO	involved_in	regulation of mRNA catabolic process	-	Process
4896	2538705	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538705	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538705	GO:0016300	IBA	enables	tRNA (uracil) methyltransferase activity	21873635	Function
4896	2538705	GO:0030488	IBA	involved_in	tRNA methylation	21873635	Process
4896	2538705	GO:0030488	ISO	involved_in	tRNA methylation	-	Process
4896	2538705	GO:0052665	IEA	enables	tRNA (uracil-2'-O-)-methyltransferase activity	-	Function
4896	2538706	GO:0000403	IBA	enables	Y-form DNA binding	21873635	Function
4896	2538706	GO:0000403	IDA	enables	Y-form DNA binding	25580577	Function
4896	2538706	GO:0000405	IDA	enables	bubble DNA binding	25580577	Function
4896	2538706	GO:0000406	IBA	enables	double-strand/single-strand DNA junction binding	21873635	Function
4896	2538706	GO:0000406	IDA	enables	double-strand/single-strand DNA junction binding	25580577	Function
4896	2538706	GO:0000706	IMP	involved_in	meiotic DNA double-strand break processing	17936710	Process
4896	2538706	GO:0000724	IBA	involved_in	double-strand break repair via homologous recombination	21873635	Process
4896	2538706	GO:0000724	IGI	involved_in	double-strand break repair via homologous recombination	18378696	Process
4896	2538706	GO:0000724	IMP	involved_in	double-strand break repair via homologous recombination	17936710|25533340	Process
4896	2538706	GO:0000729	IMP	involved_in	DNA double-strand break processing	21931565	Process
4896	2538706	GO:0003684	IBA	enables	damaged DNA binding	21873635	Function
4896	2538706	GO:0003690	IBA	enables	double-stranded DNA binding	21873635	Function
4896	2538706	GO:0003690	IDA	enables	double-stranded DNA binding	25580577	Function
4896	2538706	GO:0003697	IBA	enables	single-stranded DNA binding	21873635	Function
4896	2538706	GO:0003697	IDA	enables	single-stranded DNA binding	25580577	Function
4896	2538706	GO:0005515	IPI	enables	protein binding	19804755|19804756|33836577	Function
4896	2538706	GO:0005634	IDA	is_active_in	nucleus	19804755	Component
4896	2538706	GO:0006303	IGI	involved_in	double-strand break repair via nonhomologous end joining	23188080	Process
4896	2538706	GO:0006303	IMP	involved_in	double-strand break repair via nonhomologous end joining	23188080	Process
4896	2538706	GO:0007534	IMP	involved_in	gene conversion at mating-type locus	30104346	Process
4896	2538706	GO:0010792	IBA	involved_in	DNA double-strand break processing involved in repair via single-strand annealing	21873635	Process
4896	2538706	GO:0031297	IMP	involved_in	replication fork processing	29215009	Process
4896	2538706	GO:0033314	IMP	involved_in	mitotic DNA replication checkpoint signaling	21098122	Process
4896	2538706	GO:0035861	IBA	is_active_in	site of double-strand break	21873635	Component
4896	2538706	GO:0035861	IDA	is_active_in	site of double-strand break	17936710|19804755	Component
4896	2538706	GO:0042802	IPI	enables	identical protein binding	25580577	Function
4896	2538706	GO:0045027	EXP	enables	DNA end binding	30104346	Function
4896	2538706	GO:0070336	IBA	enables	flap-structured DNA binding	21873635	Function
4896	2538706	GO:0070336	IDA	enables	flap-structured DNA binding	25580577	Function
4896	2538706	GO:0106260	IDA	enables	DNA-DNA tethering activity	30626735	Function
4896	2538706	GO:0120290	IMP	involved_in	stalled replication fork localization to nuclear periphery	33159083	Process
4896	2538706	GO:0140656	IDA	enables	endodeoxyribonuclease activator activity	33836577	Function
4896	2538706	GO:1990238	IDA	NOT enables	double-stranded DNA endodeoxyribonuclease activity	33836577	Function
4896	2538706	GO:1990426	IMP	involved_in	mitotic recombination-dependent replication fork processing	29215009	Process
4896	2538706	GO:1990898	IMP	involved_in	meiotic DNA double-strand break clipping	19139281|19752195|19911044|26130711	Process
4896	2538706	GO:1990899	IMP	involved_in	meiotic DNA double-strand break resectioning	26130711	Process
4896	2538706	GO:1990918	IMP	involved_in	double-strand break repair involved in meiotic recombination	18378696	Process
4896	2538707	GO:0004550	IBA	enables	nucleoside diphosphate kinase activity	21873635	Function
4896	2538707	GO:0004798	IBA	enables	thymidylate kinase activity	21873635	Function
4896	2538707	GO:0004798	IGI	enables	thymidylate kinase activity	1327149	Function
4896	2538707	GO:0005524	IEA	enables	ATP binding	-	Function
4896	2538707	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538707	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
4896	2538707	GO:0005737	IBA	is_active_in	cytoplasm	21873635	Component
4896	2538707	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538707	GO:0006227	IBA	involved_in	dUDP biosynthetic process	21873635	Process
4896	2538707	GO:0006227	IGI	involved_in	dUDP biosynthetic process	1327149	Process
4896	2538707	GO:0006233	IBA	involved_in	dTDP biosynthetic process	21873635	Process
4896	2538707	GO:0006233	IGI	involved_in	dTDP biosynthetic process	1327149	Process
4896	2538707	GO:0006235	IBA	involved_in	dTTP biosynthetic process	21873635	Process
4896	2538707	GO:0006235	IGI	involved_in	dTTP biosynthetic process	1327149	Process
4896	2538707	GO:0009041	IBA	enables	uridylate kinase activity	21873635	Function
4896	2538707	GO:0009041	IGI	enables	uridylate kinase activity	1327149	Function
4896	2538708	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538708	GO:0005575	ND	is_active_in	cellular_component	-	Component
4896	2538708	GO:0008150	ND	involved_in	biological_process	-	Process
4896	2538709	GO:0000324	IDA	is_active_in	fungal-type vacuole	21832151	Component
4896	2538709	GO:0005524	IEA	enables	ATP binding	-	Function
4896	2538709	GO:0005886	IDA	is_active_in	plasma membrane	16849797	Component
4896	2538709	GO:0008559	IMP	enables	ABC-type xenobiotic transporter activity	1349418	Function
4896	2538709	GO:0016020	IBA	is_active_in	membrane	21873635	Component
4896	2538709	GO:0042626	IBA	enables	ATPase-coupled transmembrane transporter activity	21873635	Function
4896	2538709	GO:0055085	IBA	involved_in	transmembrane transport	21873635	Process
4896	2538709	GO:1990961	IMP	involved_in	xenobiotic detoxification by transmembrane export across the plasma membrane	1349418	Process
4896	2538710	GO:0000785	IDA	is_active_in	chromatin	24957674	Component
4896	2538710	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538710	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538710	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
4896	2538710	GO:0006325	IBA	involved_in	chromatin organization	21873635	Process
4896	2538710	GO:0006325	IMP	involved_in	chromatin organization	24957674	Process
4896	2538710	GO:0045292	ISS	involved_in	mRNA cis splicing, via spliceosome	-	Process
4896	2538711	GO:0000244	ISS	involved_in	spliceosomal tri-snRNP complex assembly	-	Process
4896	2538711	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538711	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538711	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
4896	2538712	GO:0004644	IBA	enables	phosphoribosylglycinamide formyltransferase activity	21873635	Function
4896	2538712	GO:0004644	ISO	enables	phosphoribosylglycinamide formyltransferase activity	-	Function
4896	2538712	GO:0005634	ISO	is_active_in	nucleus	-	Component
4896	2538712	GO:0005737	IBA	is_active_in	cytoplasm	21873635	Component
4896	2538712	GO:0006189	IBA	involved_in	'de novo' IMP biosynthetic process	21873635	Process
4896	2538712	GO:0006189	ISO	involved_in	'de novo' IMP biosynthetic process	-	Process
4896	2538712	GO:0046084	ISO	involved_in	adenine biosynthetic process	-	Process
4896	2538713	GO:0001409	IBA	enables	guanine nucleotide transmembrane transporter activity	21873635	Function
4896	2538713	GO:0001409	ISS	enables	guanine nucleotide transmembrane transporter activity	-	Function
4896	2538713	GO:0005739	HDA	is_active_in	mitochondrion	16823372	Component
4896	2538713	GO:0005743	ISS	is_active_in	mitochondrial inner membrane	-	Component
4896	2538713	GO:0140140	ISS	involved_in	mitochondrial guanine nucleotide transmembrane transport	-	Process
4896	2538714	GO:0000151	IPI	part_of	ubiquitin ligase complex	14527422	Component
4896	2538714	GO:0005515	IPI	enables	protein binding	14527422	Function
4896	2538714	GO:0008150	ND	involved_in	biological_process	-	Process
4896	2538714	GO:1990756	ISM	enables	ubiquitin ligase-substrate adaptor activity	-	Function
4896	2538715	GO:0002181	ISO	involved_in	cytoplasmic translation	-	Process
4896	2538715	GO:0003723	IBA	enables	RNA binding	21873635	Function
4896	2538715	GO:0003735	ISO	enables	structural constituent of ribosome	-	Function
4896	2538715	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538715	GO:0008270	ISS	enables	zinc ion binding	-	Function
4896	2538715	GO:0019843	ISS	enables	rRNA binding	-	Function
4896	2538715	GO:0022625	IBA	part_of	cytosolic large ribosomal subunit	21873635	Component
4896	2538715	GO:0022625	ISO	part_of	cytosolic large ribosomal subunit	-	Component
4896	2538716	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538716	GO:0005575	ND	is_active_in	cellular_component	-	Component
4896	2538716	GO:0008150	ND	involved_in	biological_process	-	Process
4896	2538717	GO:0004076	IBA	enables	biotin synthase activity	21873635	Function
4896	2538717	GO:0004076	IGI	enables	biotin synthase activity	10525840	Function
4896	2538717	GO:0005739	HDA	is_active_in	mitochondrion	16823372	Component
4896	2538717	GO:0009102	IBA	involved_in	biotin biosynthetic process	21873635	Process
4896	2538717	GO:0009102	IGI	involved_in	biotin biosynthetic process	10525840	Process
4896	2538717	GO:0051537	IBA	enables	2 iron, 2 sulfur cluster binding	21873635	Function
4896	2538717	GO:0051537	IEA	enables	2 iron, 2 sulfur cluster binding	-	Function
4896	2538717	GO:0051539	IEA	enables	4 iron, 4 sulfur cluster binding	-	Function
4896	2538718	GO:0003955	ISO	enables	NAD(P)H dehydrogenase (quinone) activity	-	Function
4896	2538718	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538718	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538718	GO:0005829	IBA	is_active_in	cytosol	21873635	Component
4896	2538718	GO:0008150	ND	involved_in	biological_process	-	Process
4896	2538718	GO:0008752	IEA	enables	FMN reductase activity	-	Function
4896	2538718	GO:0010181	IBA	enables	FMN binding	21873635	Function
4896	2538718	GO:0052873	IEA	enables	FMN reductase (NADPH) activity	-	Function
4896	2538718	GO:0052874	IEA	enables	FMN reductase (NADH) activity	-	Function
4896	2538719	GO:0000070	IC	involved_in	mitotic sister chromatid segregation	16079914	Process
4896	2538719	GO:0000776	IDA	is_active_in	kinetochore	16079914	Component
4896	2538719	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538719	GO:0005634	IC	is_active_in	nucleus	-	Component
4896	2538719	GO:0005737	HDA	is_active_in	cytoplasm	16823372	Component
4896	2538719	GO:0031511	IBA	part_of	Mis6-Sim4 complex	21873635	Component
4896	2538719	GO:0031511	IDA	part_of	Mis6-Sim4 complex	16079914|21445296	Component
4896	2538720	GO:0000209	IBA	involved_in	protein polyubiquitination	21873635	Process
4896	2538720	GO:0005515	IPI	enables	protein binding	12531016	Function
4896	2538720	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538720	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
4896	2538720	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538720	GO:0006301	IBA	involved_in	postreplication repair	21873635	Process
4896	2538720	GO:0006301	IGI	involved_in	postreplication repair	16641370	Process
4896	2538720	GO:0006301	IMP	involved_in	postreplication repair	12531016	Process
4896	2538720	GO:0061631	IDA	enables	ubiquitin conjugating enzyme activity	16641370	Function
4896	2538720	GO:0070534	IBA	involved_in	protein K63-linked ubiquitination	21873635	Process
4896	2538721	GO:0000978	ISO	enables	RNA polymerase II cis-regulatory region sequence-specific DNA binding	-	Function
4896	2538721	GO:0000981	ISO	enables	DNA-binding transcription factor activity, RNA polymerase II-specific	-	Function
4896	2538721	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
4896	2538721	GO:0005634	ISO	is_active_in	nucleus	-	Component
4896	2538721	GO:0032153	HDA	is_active_in	cell division site	16823372	Component
4896	2538721	GO:0045944	IBA	involved_in	positive regulation of transcription by RNA polymerase II	21873635	Process
4896	2538721	GO:0045944	ISO	involved_in	positive regulation of transcription by RNA polymerase II	-	Process
4896	2538722	GO:0000030	IBA	enables	mannosyltransferase activity	21873635	Function
4896	2538722	GO:0000030	ISO	enables	mannosyltransferase activity	-	Function
4896	2538722	GO:0005794	HDA	is_active_in	Golgi apparatus	16823372	Component
4896	2538722	GO:0031501	IC	part_of	mannosyltransferase complex	-	Component
4896	2538722	GO:0032588	IDA	is_active_in	trans-Golgi network membrane	20388730	Component
4896	2538722	GO:0033106	IDA	is_active_in	cis-Golgi network membrane	20388730	Component
4896	2538722	GO:0051999	IBA	involved_in	mannosyl-inositol phosphorylceramide biosynthetic process	21873635	Process
4896	2538722	GO:0051999	IGI	involved_in	mannosyl-inositol phosphorylceramide biosynthetic process	20388730	Process
4896	2538723	GO:0005575	ND	is_active_in	cellular_component	-	Component
4896	2538723	GO:0022857	ISM	enables	transmembrane transporter activity	-	Function
4896	2538723	GO:0055085	ISM	involved_in	transmembrane transport	-	Process
4896	2538724	GO:0000747	IMP	involved_in	conjugation with cellular fusion	2107403	Process
4896	2538724	GO:0005085	EXP	enables	guanyl-nucleotide exchange factor activity	12052869	Function
4896	2538724	GO:0005085	IBA	enables	guanyl-nucleotide exchange factor activity	21873635	Function
4896	2538724	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538724	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
4896	2538724	GO:0007265	IBA	involved_in	Ras protein signal transduction	21873635	Process
4896	2538724	GO:0043547	IBA	involved_in	positive regulation of GTPase activity	21873635	Process
4896	2538724	GO:0062038	IMP	involved_in	positive regulation of pheromone response MAPK cascade	12052869	Process
4896	2538724	GO:1990819	IDA	is_active_in	actin fusion focus	29453312	Component
4896	2538725	GO:0005783	HDA	is_active_in	endoplasmic reticulum	16823372	Component
4896	2538725	GO:0005788	IDA	is_active_in	endoplasmic reticulum lumen	19605557	Component
4896	2538725	GO:0006487	ISO	involved_in	protein N-linked glycosylation	-	Process
4896	2538725	GO:0006491	IBA	involved_in	N-glycan processing	21873635	Process
4896	2538725	GO:0006491	IDA	involved_in	N-glycan processing	19605557	Process
4896	2538725	GO:0017177	IBA	part_of	glucosidase II complex	21873635	Component
4896	2538725	GO:0017177	ISO	part_of	glucosidase II complex	-	Component
4896	2538725	GO:0030234	IDA	enables	enzyme regulator activity	19605557	Function
4896	2538725	GO:0033919	ISO	contributes_to	glucan 1,3-alpha-glucosidase activity	-	Function
4896	2538725	GO:1904380	IDA	involved_in	endoplasmic reticulum mannose trimming	19605557	Process
4896	2538726	GO:0003992	ISS	enables	N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity	-	Function
4896	2538726	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538726	GO:0005739	HDA	is_active_in	mitochondrion	16823372	Component
4896	2538726	GO:0005759	IBA	is_active_in	mitochondrial matrix	21873635	Component
4896	2538726	GO:0005759	ISS	is_active_in	mitochondrial matrix	-	Component
4896	2538726	GO:0006526	IMP	involved_in	arginine biosynthetic process	17622533	Process
4896	2538726	GO:0006538	ISS	involved_in	glutamate catabolic process	-	Process
4896	2538726	GO:0006592	IGI	involved_in	ornithine biosynthetic process	20435771	Process
4896	2538726	GO:0030170	IBA	enables	pyridoxal phosphate binding	21873635	Function
4896	2538726	GO:0030170	IEA	enables	pyridoxal phosphate binding	-	Function
4896	2538726	GO:0042450	IMP	involved_in	arginine biosynthetic process via ornithine	20435771	Process
4896	2538726	GO:0042802	IBA	enables	identical protein binding	21873635	Function
4896	2538727	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538727	GO:0005575	ND	is_active_in	cellular_component	-	Component
4896	2538727	GO:0008150	ND	involved_in	biological_process	-	Process
4896	2538728	GO:0000354	ISS	involved_in	cis assembly of pre-catalytic spliceosome	-	Process
4896	2538728	GO:0000398	IBA	involved_in	mRNA splicing, via spliceosome	21873635	Process
4896	2538728	GO:0003723	IBA	enables	RNA binding	21873635	Function
4896	2538728	GO:0003724	ISS	enables	RNA helicase activity	-	Function
4896	2538728	GO:0005524	IEA	enables	ATP binding	-	Function
4896	2538728	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538728	GO:0005682	ISO	part_of	U5 snRNP	-	Component
4896	2538728	GO:0016887	IEA	enables	ATP hydrolysis activity	-	Function
4896	2538728	GO:0071013	IBA	part_of	catalytic step 2 spliceosome	21873635	Component
4896	2538729	GO:0004807	IBA	enables	triose-phosphate isomerase activity	21873635	Function
4896	2538729	GO:0004807	IGI	enables	triose-phosphate isomerase activity	3912263	Function
4896	2538729	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538729	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538729	GO:0005829	IBA	is_active_in	cytosol	21873635	Component
4896	2538729	GO:0006094	IBA	involved_in	gluconeogenesis	21873635	Process
4896	2538729	GO:0006094	IC	involved_in	gluconeogenesis	3912263	Process
4896	2538729	GO:0006096	IBA	involved_in	glycolytic process	21873635	Process
4896	2538729	GO:0019563	IBA	involved_in	glycerol catabolic process	21873635	Process
4896	2538729	GO:0046166	IBA	involved_in	glyceraldehyde-3-phosphate biosynthetic process	21873635	Process
4896	2538729	GO:0061621	IGI	involved_in	canonical glycolysis	3912263	Process
4896	2538730	GO:0003674	ND	enables	molecular_function	-	Function
4896	2538730	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
4896	2538730	GO:0005886	ISO	is_active_in	plasma membrane	-	Component
4896	2538730	GO:0008150	ND	involved_in	biological_process	-	Process
4896	2538731	GO:0005375	IBA	enables	copper ion transmembrane transporter activity	21873635	Function
4896	2538731	GO:0005375	IMP	enables	copper ion transmembrane transporter activity	11274192	Function
4896	2538731	GO:0005515	IPI	enables	protein binding	11274192	Function
4896	2538731	GO:0005783	HDA	is_active_in	endoplasmic reticulum	16823372	Component
4896	2538731	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
4896	2538731	GO:0005886	IDA	is_active_in	plasma membrane	10593913|11274192|24569997|28572514	Component
4896	2538731	GO:0006878	IBA	involved_in	cellular copper ion homeostasis	21873635	Process
4896	2538731	GO:0098705	IMP	involved_in	copper ion import across plasma membrane	10593913|11274192	Process
4896	2538732	GO:0005351	IBA	enables	carbohydrate:proton symporter activity	21873635	Function
4896	2538732	GO:0005358	IMP	enables	high-affinity glucose:proton symporter activity	9090050	Function
4896	2538732	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
4896	2538732	GO:0005886	IDA	is_active_in	plasma membrane	25411338	Component
4896	2538732	GO:0008643	IBA	involved_in	carbohydrate transport	21873635	Process
4896	2538732	GO:0016020	IBA	is_active_in	membrane	21873635	Component
4896	2538732	GO:0031520	IDA	is_active_in	plasma membrane of cell tip	25411338	Component
4896	2538732	GO:0098708	IMP	involved_in	glucose import across plasma membrane	9090050	Process
4896	2538733	GO:0005634	HDA	is_active_in	nucleus	16823372	Component
4896	2538733	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538733	GO:0016491	ISM	enables	oxidoreductase activity	-	Function
4896	2538733	GO:0110095	ISS	involved_in	cellular detoxification of aldehyde	29034432	Process
4896	2538734	GO:0004638	TAS	enables	phosphoribosylaminoimidazole carboxylase activity	3221399	Function
4896	2538734	GO:0005524	IEA	enables	ATP binding	-	Function
4896	2538734	GO:0005829	HDA	is_active_in	cytosol	16823372	Component
4896	2538734	GO:0006189	ISO	involved_in	'de novo' IMP biosynthetic process	-	Process
4896	2538734	GO:0009113	ISO	involved_in	purine nucleobase biosynthetic process	-	Process
4896	2538734	GO:0043727	IEA	enables	5-amino-4-imidazole carboxylate lyase activity	-	Function
